ZCTA20,TOTPOP,MEDFAMINC
81073,1751,62159.0
81076,764,41875.0
81077,842,74922.0
81081,99,76250.0
81082,11894,70082.0
81084,51,26250.0
81087,141,
81089,4761,65756.0
81090,957,59375.0
81091,1036,51635.0
81092,841,80282.0
81101,15245,65857.0
81120,2043,53036.0
81121,357,71750.0
81122,9125,111530.0
81123,729,51250.0
81124,356,
81125,3562,56354.0
81126,371,
81128,16,
81129,0,
81130,762,66406.0
81131,998,76304.0
81132,3278,80536.0
81133,1109,46094.0
81136,440,
81137,5495,80230.0
81138,39,
81140,2032,68056.0
81141,1012,72143.0
81143,766,54453.0
81144,6766,82443.0
81146,820,66927.0
81147,12879,78579.0
81148,365,44375.0
81149,1019,56000.0
81151,1708,60000.0
81152,1187,37961.0
81154,1203,85000.0
81155,260,
81201,8922,79766.0
81210,301,
81211,8007,66890.0
81212,32146,77324.0
81220,132,54615.0
81221,452,
81222,379,
81223,2023,42599.0
81224,3431,161528.0
81225,1028,167875.0
81226,8221,75325.0
81227,0,
81228,0,
81230,10694,92841.0
81232,32,
81233,1019,54583.0
81235,829,85667.0
81236,1738,100947.0
81237,143,
81239,134,39475.0
81240,4386,86701.0
81241,178,81563.0
81242,913,84583.0
81243,118,87500.0
81244,553,56700.0
81248,197,131076.0
81251,351,95909.0
81252,4060,69933.0
81253,457,68571.0
81301,29894,106597.0
81303,9440,106215.0
81320,485,
81321,14649,69295.0
81323,5070,76039.0
81324,1508,103958.0
81325,73,
81326,2611,89271.0
81327,330,89010.0
81328,3983,83045.0
81330,132,
81331,208,78972.0
81332,445,162765.0
81334,1691,45917.0
81335,54,
81401,23665,79123.0
81403,11384,83394.0
81410,1768,87404.0
81411,2,
81413,5736,66821.0
81415,2137,64125.0
81416,13812,68846.0
81418,1498,66607.0
81419,3044,87849.0
81422,479,
81423,1590,65865.0
81424,1098,42500.0
81425,5559,69290.0
81426,180,126607.0
81427,1227,90250.0
81428,3679,91641.0
81429,106,49327.0
81430,745,92688.0
81431,555,98125.0
81432,3075,90703.0
81433,627,71528.0
81434,158,
81435,5602,130518.0
81501,23998,61167.0
81503,16152,74284.0
81504,31380,70992.0
81505,11629,93630.0
81506,11879,105159.0
81507,16162,113830.0
81520,13682,60991.0
81521,16431,86422.0
81522,107,
81523,669,130449.0
81524,2670,128621.0
81525,1490,
81526,5110,95638.0
81527,1497,93750.0
81601,16547,110940.0
81610,600,48914.0
81611,9599,134315.0
81612,87,
81615,3076,195080.0
81620,11468,107212.0
81621,5869,115066.0
81623,17109,117072.0
81624,1610,120240.0
81625,12449,82500.0
81630,1119,74048.0
81631,8335,106952.0
81632,10819,115893.0
81633,0,
81635,7000,73221.0
81637,9733,100204.0
81638,65,148021.0
81639,2560,100708.0
81640,120,73125.0
81641,3819,80625.0
81642,12,
81643,468,96389.0
81645,1000,118542.0
81646,258,84135.0
81647,6528,91982.0
81648,2620,86917.0
81649,292,150833.0
81650,14130,82924.0
81652,6059,112188.0
81653,0,
81654,1631,111446.0
81655,181,
81656,605,
81657,5051,131250.0
82001,38043,90216.0
82005,481,
82007,21755,75135.0
82009,34835,116536.0
82050,217,158066.0
82051,49,
82052,81,76750.0
82053,1301,103869.0
82054,955,
82055,345,133906.0
82058,16,
82059,296,154375.0
82060,559,128047.0
82061,0,
82063,58,
82070,19598,93080.0
82072,16835,89918.0
82073,48,
82081,83,
82082,1811,74038.0
82083,326,58125.0
82084,112,
82190,906,
82201,6597,90625.0
82210,234,63848.0
82212,667,69474.0
82213,522,
82214,1161,94375.0
82215,245,131250.0
82217,43,
82218,12,
82219,37,
82221,507,46618.0
82222,187,49318.0
82223,721,65625.0
82224,2,
82225,1749,75054.0
82227,314,54896.0
82229,70,
82240,9752,73436.0
82242,157,168203.0
82243,280,
82244,506,86122.0
82301,8349,80174.0
82310,34,
82321,707,95625.0
82322,162,84821.0
82323,340,44167.0
82324,162,
82325,687,54750.0
82327,850,54769.0
82329,392,62778.0
82331,2370,85197.0
82332,20,
82334,597,73750.0
82335,0,
82336,251,76250.0
82401,6942,80221.0
82410,2033,78811.0
82411,657,99375.0
82412,644,81750.0
82414,15932,89356.0
82420,753,74286.0
82421,293,59167.0
82422,0,
82423,223,
82426,3220,83125.0
82428,78,
82430,62,38958.0
82431,3200,84924.0
82432,292,44444.0
82433,1037,75107.0
82434,74,25809.0
82435,12398,79904.0
82440,49,
82441,170,59118.0
82442,864,62250.0
82443,4546,79773.0
82450,216,
82501,18898,71871.0
82510,1109,63438.0
82512,304,121000.0
82513,1491,62175.0
82514,1410,56042.0
82515,470,79250.0
82516,283,76250.0
82520,13248,89492.0
82523,993,77321.0
82601,26973,87660.0
82604,27492,89424.0
82609,18567,103523.0
82620,226,
82630,0,
82633,9555,96895.0
82635,116,41250.0
82636,3903,79515.0
82637,4107,90656.0
82638,115,
82639,824,74489.0
82640,115,
82642,51,125208.0
82643,205,83021.0
82644,1739,72109.0
82646,26,
82648,114,
82649,1107,77431.0
82701,5383,78125.0
82710,408,54276.0
82711,9,
82712,363,69848.0
82714,38,
82716,18167,89087.0
82718,25413,110060.0
82720,811,91250.0
82721,2929,77188.0
82723,123,
82725,83,
82727,1451,170652.0
82729,2678,116434.0
82730,1434,95463.0
82731,144,69516.0
82732,1509,97546.0
82801,25665,106335.0
82831,216,
82832,1259,106656.0
82833,226,
82834,7517,89620.0
82835,363,78125.0
82836,1085,105139.0
82837,38,
82838,519,
82839,1354,57348.0
82842,548,125148.0
82844,10,
82845,85,
82901,27713,96027.0
82922,328,
82923,600,90372.0
82925,299,
82929,21,
82930,14804,84971.0
82932,828,108566.0
82933,802,118424.0
82934,197,
82935,12316,102132.0
82936,10,
82937,3013,106667.0
82938,226,73902.0
82939,1386,90693.0
82941,4773,105041.0
82942,68,
82943,61,
82944,612,250001.0
82945,236,92232.0
83001,17721,119942.0
83011,296,
83012,127,
83013,386,
83014,2562,126250.0
83025,950,
83101,3181,93462.0
83110,5172,106492.0
83111,397,101250.0
83112,868,94923.0
83113,2444,84097.0
83114,783,83750.0
83115,357,
83116,664,77143.0
83118,309,
83119,197,
83120,342,53947.0
83121,0,
83122,997,79063.0
83123,611,225987.0
83124,120,
83126,553,115354.0
83127,3982,110809.0
83128,1704,145947.0
83201,39170,80622.0
83202,22716,84279.0
83203,30,
83204,18465,76288.0
83209,1308,
83210,3949,62742.0
83211,6399,69331.0
83212,388,
83213,1299,52750.0
83214,665,76484.0
83215,21,
83217,947,87500.0
83218,438,103438.0
83220,80,83333.0
83221,28822,80095.0
83223,193,74750.0
83226,2296,64444.0
83227,70,
83228,1101,80221.0
83232,473,79276.0
83233,262,47216.0
83234,1462,75850.0
83235,124,
83236,2018,77557.0
83237,1332,69375.0
83238,100,
83239,862,90208.0
83241,2377,71923.0
83243,14,
83244,434,90469.0
83245,2411,82656.0
83246,1106,103281.0
83250,2095,81591.0
83251,1286,69681.0
83252,4546,78804.0
83253,84,
83254,3527,79600.0
83255,1113,59583.0
83261,747,92875.0
83262,1031,98049.0
83263,9813,75387.0
83271,334,77375.0
83272,212,99205.0
83274,10593,96946.0
83276,3887,79340.0
83277,168,122639.0
83278,372,76388.0
83281,81,
83283,206,137031.0
83285,31,
83286,1451,79917.0
83287,240,96696.0
83301,61291,72548.0
83302,338,100263.0
83311,690,75500.0
83312,137,51827.0
83313,4037,79215.0
83314,865,75938.0
83316,10335,76450.0
83318,19324,70985.0
83320,1467,67750.0
83321,496,52375.0
83322,64,85893.0
83323,1646,64044.0
83324,712,68438.0
83325,799,82273.0
83327,1034,80500.0
83328,6167,62839.0
83330,6853,72944.0
83332,2427,82941.0
83333,11869,85962.0
83334,2406,58594.0
83335,2296,74306.0
83336,6404,72050.0
83337,15,
83338,21284,69512.0
83340,5344,92115.0
83341,8798,92464.0
83342,1370,54145.0
83344,1246,79375.0
83346,1367,82250.0
83347,3057,77258.0
83348,56,
83349,1216,72130.0
83350,12355,69766.0
83352,3381,63542.0
83353,1373,94423.0
83354,10,
83355,5396,72946.0
83401,47381,81144.0
83402,28037,87320.0
83404,25947,89637.0
83406,19251,91336.0
83414,615,183086.0
83420,2737,76337.0
83421,379,93289.0
83422,3613,99186.0
83423,684,59211.0
83424,87,
83425,740,75625.0
83427,2655,93625.0
83428,525,75208.0
83429,643,110519.0
83431,879,87955.0
83433,29,88750.0
83434,1695,95580.0
83435,503,61667.0
83436,860,82857.0
83438,373,84479.0
83440,49410,58510.0
83442,24445,86144.0
83443,1094,57292.0
83444,1083,75208.0
83445,7213,67400.0
83446,25,
83448,3166,77243.0
83449,226,76447.0
83450,1131,64438.0
83451,1038,70938.0
83452,2205,74856.0
83454,386,56111.0
83455,5908,118951.0
83460,18,
83462,388,93929.0
83463,49,
83464,308,67292.0
83465,64,61563.0
83466,80,
83467,6817,72756.0
83468,175,78281.0
83469,34,
83501,37136,90389.0
83520,314,60972.0
83522,2595,76500.0
83523,799,63000.0
83524,853,67679.0
83525,377,56000.0
83526,273,69107.0
83530,5840,71358.0
83533,219,116250.0
83535,1014,81500.0
83536,4338,56786.0
83537,1060,84808.0
83539,2240,65688.0
83540,2435,70441.0
83541,1032,73382.0
83542,132,63889.0
83543,789,67500.0
83544,6329,81327.0
83545,400,63750.0
83546,441,68750.0
83547,282,85500.0
83548,133,64375.0
83549,665,60556.0
83552,810,66607.0
83553,1015,62014.0
83554,351,36250.0
83555,386,80833.0
83602,5,
83604,495,50833.0
83605,39636,66647.0
83607,34178,80444.0
83610,995,74219.0
83611,3041,70750.0
83612,2022,54767.0
83615,1310,69432.0
83616,33860,128655.0
83617,16858,71881.0
83619,8170,87641.0
83622,2132,81250.0
83623,1580,53664.0
83624,1665,69444.0
83626,1362,77969.0
83627,526,72857.0
83628,4674,75488.0
83629,1879,77500.0
83631,1484,63125.0
83632,577,48750.0
83633,629,80938.0
83634,34650,92992.0
83636,572,
83637,265,71250.0
83638,7410,113667.0
83639,3318,62639.0
83641,4014,92705.0
83642,54645,110543.0
83643,116,75139.0
83644,15349,92539.0
83645,881,84750.0
83646,72804,106056.0
83647,22106,66102.0
83648,3184,62361.0
83650,501,58438.0
83651,36863,74770.0
83654,1595,84318.0
83655,5350,93977.0
83656,620,80625.0
83657,343,64180.0
83660,6578,60300.0
83661,10545,64299.0
83666,41,91250.0
83669,14235,102024.0
83670,717,79867.0
83672,8736,56189.0
83676,5373,85938.0
83677,327,
83686,56267,85360.0
83687,37095,77753.0
83702,23113,142670.0
83703,18168,85233.0
83704,40520,79471.0
83705,27849,72770.0
83706,36806,107426.0
83709,58321,93226.0
83712,9217,157351.0
83713,29722,92626.0
83714,26202,99485.0
83716,21092,138545.0
83720,0,
83725,0,
83801,7494,69808.0
83802,152,70000.0
83803,546,57004.0
83804,1631,54967.0
83805,8775,63913.0
83806,232,51875.0
83808,138,46250.0
83809,460,158059.0
83810,1630,125079.0
83811,1701,45781.0
83812,16,78333.0
83813,1063,84450.0
83814,26611,84045.0
83815,38934,83422.0
83821,216,
83822,1830,38688.0
83823,1552,74219.0
83824,403,
83825,177,
83826,101,
83827,199,60250.0
83830,300,30755.0
83832,1775,87396.0
83833,1390,108995.0
83834,224,131125.0
83835,23229,93056.0
83836,833,108281.0
83837,3181,53864.0
83839,1146,59525.0
83840,673,75521.0
83841,601,92996.0
83842,99,54583.0
83843,24223,87294.0
83844,4478,
83845,1913,75298.0
83846,717,81000.0
83847,1527,56402.0
83848,228,142083.0
83849,2240,50417.0
83850,2429,77232.0
83851,2096,62292.0
83852,1189,50950.0
83854,50378,80897.0
83855,1774,75119.0
83856,6918,78639.0
83857,1294,96429.0
83858,18575,91431.0
83860,7989,92927.0
83861,6701,69667.0
83864,19405,75712.0
83866,299,
83867,576,123264.0
83868,894,49107.0
83869,5667,80893.0
83870,415,77500.0
83871,2299,91063.0
83872,759,85000.0
83873,1726,48661.0
83874,91,41193.0
83876,1566,53897.0
84001,693,86154.0
84002,275,58542.0
84003,53731,119234.0
84004,10260,171063.0
84005,45638,100202.0
84006,1017,78021.0
84007,410,97159.0
84008,0,
84009,39891,126133.0
84010,47030,110684.0
84013,703,102303.0
84014,16740,127301.0
84015,69772,95728.0
84017,4554,91250.0
84018,291,
84020,50635,137558.0
84021,3272,73875.0
84022,587,142986.0
84023,121,91250.0
84024,79,91429.0
84025,24463,126578.0
84026,831,80313.0
84027,654,68375.0
84028,653,65577.0
84029,13357,97385.0
84031,189,133333.0
84032,24748,105093.0
84033,1051,98125.0
84034,146,66250.0
84035,472,92315.0
84036,8629,122500.0
84037,39342,132061.0
84038,471,91635.0
84039,497,66250.0
84040,27223,125767.0
84041,55009,96102.0
84042,11478,114741.0
84043,77551,124968.0
84044,29275,84850.0
84045,40053,118428.0
84046,501,96250.0
84047,36742,79979.0
84049,6891,147708.0
84050,12076,126958.0
84051,484,141875.0
84052,1285,64318.0
84053,768,77679.0
84054,21937,108174.0
84055,1701,115156.0
84056,3482,63393.0
84057,38222,80455.0
84058,34251,75746.0
84059,15667,100241.0
84060,8615,171625.0
84061,307,171875.0
84062,47430,106482.0
84063,310,41875.0
84064,1012,90833.0
84065,48759,131745.0
84066,14181,79162.0
84067,38952,89506.0
84069,437,106563.0
84070,30390,91345.0
84071,2266,127342.0
84072,384,59444.0
84073,165,
84074,55917,105463.0
84075,32861,129788.0
84076,484,118500.0
84078,30075,84883.0
84080,228,75000.0
84081,52180,120057.0
84082,792,141250.0
84083,1163,42070.0
84084,31933,94724.0
84085,283,
84086,407,56741.0
84087,16772,124785.0
84088,38785,103243.0
84092,28439,152083.0
84093,24354,141458.0
84094,27971,106163.0
84095,38239,140957.0
84096,69619,121121.0
84097,21774,106290.0
84098,20044,183629.0
84101,7358,102824.0
84102,19165,96169.0
84103,23155,150439.0
84104,23690,70318.0
84105,22797,125197.0
84106,34704,113253.0
84107,36697,85047.0
84108,21670,156661.0
84109,25623,147641.0
84111,12882,94954.0
84112,2671,
84113,259,
84114,0,
84115,28623,70343.0
84116,36701,74353.0
84117,24748,100822.0
84118,41387,82148.0
84119,51180,69991.0
84120,51391,90422.0
84121,39759,133283.0
84123,38052,89983.0
84124,22918,133395.0
84128,32260,106378.0
84129,37952,99526.0
84138,0,
84150,7,
84180,0,
84301,779,77031.0
84302,26601,89522.0
84304,105,
84305,659,84750.0
84306,322,101029.0
84307,1235,66172.0
84308,265,91875.0
84309,735,135500.0
84310,4717,141953.0
84311,884,72500.0
84312,4939,75036.0
84313,39,
84314,1235,82083.0
84315,9535,117287.0
84316,315,80469.0
84317,2574,128662.0
84318,5298,107083.0
84319,9994,83344.0
84320,2746,77750.0
84321,49434,70960.0
84322,0,
84324,1348,131250.0
84325,2263,134276.0
84326,2072,87361.0
84327,1041,85556.0
84328,1718,96484.0
84329,150,136136.0
84330,371,81167.0
84331,226,61250.0
84332,8418,115078.0
84333,3084,89861.0
84334,178,
84335,15787,90823.0
84336,416,86591.0
84337,14940,83264.0
84338,567,90000.0
84339,5915,102450.0
84340,3301,109597.0
84341,25062,70995.0
84401,45346,86543.0
84403,36982,95104.0
84404,65940,85455.0
84405,34652,95321.0
84408,75,
84414,32588,107935.0
84501,13039,73694.0
84511,4488,90598.0
84512,762,52679.0
84513,1347,64712.0
84515,0,
84516,61,60938.0
84518,793,89750.0
84520,1079,65536.0
84521,650,76875.0
84522,373,86875.0
84523,1643,77292.0
84525,890,89524.0
84526,4257,72500.0
84528,2801,77457.0
84529,95,
84530,270,34162.0
84531,606,
84532,10250,75484.0
84533,102,
84534,2386,48450.0
84535,2885,81667.0
84536,1419,35357.0
84537,1340,100893.0
84539,362,52639.0
84540,0,
84542,1506,61250.0
84601,32069,68365.0
84602,1606,
84604,44575,78967.0
84606,36489,51332.0
84620,1083,97109.0
84621,32,
84622,1372,94063.0
84623,98,
84624,5717,73295.0
84626,614,58571.0
84627,6134,90441.0
84628,927,78500.0
84629,3273,71196.0
84630,491,72969.0
84631,2986,78257.0
84632,1416,66304.0
84633,865,89750.0
84634,3658,88472.0
84635,905,89615.0
84636,526,82875.0
84637,845,87083.0
84638,328,71875.0
84639,803,88942.0
84640,222,73750.0
84642,3365,66591.0
84643,560,76250.0
84644,244,70682.0
84645,2937,96848.0
84646,1686,69938.0
84647,4562,61771.0
84648,7158,108977.0
84649,795,69081.0
84651,28593,99255.0
84652,963,89306.0
84653,10950,109234.0
84654,2535,70114.0
84655,16111,96423.0
84656,400,82321.0
84657,693,59167.0
84660,46229,102364.0
84662,1594,67330.0
84663,35731,95256.0
84664,11756,132259.0
84665,616,92865.0
84667,415,82917.0
84701,8721,77048.0
84710,331,53625.0
84711,818,94688.0
84712,121,40625.0
84713,3725,99900.0
84714,811,71875.0
84715,483,81875.0
84716,467,83125.0
84718,265,
84719,60,80625.0
84720,23237,75818.0
84721,28812,79317.0
84722,902,78021.0
84723,431,66250.0
84724,1107,57083.0
84725,1566,76111.0
84726,815,73750.0
84728,59,63889.0
84729,375,
84730,675,110750.0
84731,9,
84732,57,
84733,251,149074.0
84734,223,45625.0
84735,194,94583.0
84736,286,68906.0
84737,22153,72909.0
84738,9282,94211.0
84739,615,82188.0
84740,288,45625.0
84741,6296,99485.0
84742,347,129750.0
84743,362,
84744,259,63500.0
84745,4360,62188.0
84746,1272,81094.0
84747,966,93198.0
84749,200,71250.0
84750,585,42875.0
84751,2348,85000.0
84752,1020,61458.0
84753,0,
84754,4059,72197.0
84755,25,
84756,360,
84757,1305,82031.0
84758,611,92727.0
84759,2199,73534.0
84760,1008,52500.0
84761,3069,82132.0
84762,88,
84763,180,87000.0
84764,283,
84765,7625,93588.0
84766,147,82961.0
84767,666,121406.0
84770,47207,77086.0
84772,234,95769.0
84773,296,
84774,2034,92500.0
84775,352,97803.0
84776,524,61364.0
84779,787,101429.0
84780,29212,109813.0
84781,310,128839.0
84782,519,103986.0
84783,943,110833.0
84784,1076,61389.0
84790,51773,95791.0
85003,9085,66981.0
85004,10548,107163.0
85006,24308,63565.0
85007,13939,54355.0
85008,61759,62571.0
85009,52420,50891.0
85012,7871,136739.0
85013,20662,97188.0
85014,25843,88494.0
85015,42594,55855.0
85016,37025,98098.0
85017,43226,55800.0
85018,38411,131849.0
85019,28102,64508.0
85020,34376,92114.0
85021,39835,71185.0
85022,51826,83247.0
85023,33097,84211.0
85024,24754,109221.0
85026,0,
85027,39152,85177.0
85028,18174,138856.0
85029,49592,66934.0
85031,31838,64512.0
85032,68805,85452.0
85033,59904,56191.0
85034,4845,41324.0
85035,54535,54382.0
85037,51987,76335.0
85040,34861,58442.0
85041,62702,65662.0
85042,46913,79861.0
85043,40091,64381.0
85044,39486,106227.0
85045,7303,165238.0
85048,34008,137431.0
85050,31425,157543.0
85051,43520,71453.0
85053,28819,79011.0
85054,8394,118750.0
85083,19703,163462.0
85085,27769,137000.0
85086,43884,131372.0
85087,9410,116825.0
85118,12959,92469.0
85119,24051,78545.0
85120,29623,66750.0
85121,1835,33750.0
85122,55919,67881.0
85123,8766,63985.0
85128,17659,66529.0
85131,17695,65593.0
85132,38160,73212.0
85135,525,39712.0
85137,2651,75000.0
85138,49220,91211.0
85139,19307,84346.0
85140,48743,97789.0
85141,311,65368.0
85142,82360,120192.0
85143,39622,89758.0
85145,3173,75288.0
85147,4538,53750.0
85172,1564,72759.0
85173,2639,69474.0
85191,33,
85192,2133,64440.0
85193,5424,67988.0
85194,7532,74881.0
85201,51840,63385.0
85202,39894,73855.0
85203,38202,82517.0
85204,66851,70331.0
85205,44010,87035.0
85206,36378,78697.0
85207,48133,115240.0
85208,37524,77354.0
85209,41012,86867.0
85210,41434,65355.0
85212,46153,126773.0
85213,37593,110689.0
85215,16525,99051.0
85224,49159,96165.0
85225,73116,89768.0
85226,41734,115420.0
85233,38637,112757.0
85234,49466,123275.0
85236,0,
85248,36305,121528.0
85249,46377,160610.0
85250,15290,115000.0
85251,40709,113167.0
85253,17149,225227.0
85254,45207,131069.0
85255,43685,164301.0
85256,4139,51371.0
85257,30133,112097.0
85258,25479,144368.0
85259,22241,159715.0
85260,38627,128674.0
85262,13126,188235.0
85263,3221,144671.0
85264,1370,78542.0
85266,12187,170000.0
85268,23904,118225.0
85281,68623,67715.0
85282,52828,88857.0
85283,45739,97590.0
85284,19150,160612.0
85286,48183,122996.0
85295,54556,133513.0
85296,50570,120675.0
85297,34212,138442.0
85298,42090,153294.0
85301,67781,51002.0
85302,40331,72079.0
85303,35194,66106.0
85304,29566,92261.0
85305,15146,97447.0
85306,24652,89031.0
85307,12162,71102.0
85308,63789,107776.0
85309,807,
85310,19224,119669.0
85320,527,
85321,3621,51607.0
85322,445,84112.0
85323,45288,75336.0
85324,2408,75592.0
85325,1073,46535.0
85326,73579,87411.0
85328,171,
85329,2610,54665.0
85331,31133,136158.0
85332,1633,77950.0
85333,550,72880.0
85334,1012,
85335,35652,70768.0
85336,9780,41440.0
85337,2403,54688.0
85338,60922,97901.0
85339,50686,98892.0
85340,36167,118004.0
85341,40,
85342,1829,79659.0
85343,75,
85344,9106,68700.0
85345,61801,70179.0
85346,2614,53624.0
85347,608,73177.0
85348,2044,77727.0
85349,26190,47277.0
85350,19031,58495.0
85351,27857,67851.0
85352,454,38060.0
85353,44000,82209.0
85354,7999,77006.0
85355,13136,113716.0
85356,3703,75000.0
85357,455,61016.0
85360,59,95625.0
85361,7357,70682.0
85362,579,64375.0
85363,6980,68281.0
85364,71910,59368.0
85365,51394,72966.0
85367,20761,64642.0
85371,206,
85373,20695,77525.0
85374,41814,85064.0
85375,26827,81059.0
85377,3575,129688.0
85378,9226,71721.0
85379,48638,106703.0
85381,27098,103806.0
85382,41158,107634.0
85383,69177,137924.0
85387,16124,90063.0
85388,33517,102170.0
85390,9896,95786.0
85392,39208,96944.0
85395,37313,124251.0
85396,35752,113684.0
85501,12927,69676.0
85530,1777,49063.0
85531,375,96607.0
85532,387,84231.0
85533,2724,86524.0
85534,2777,67961.0
85535,0,
85536,340,100000.0
85539,2936,63289.0
85540,3881,81293.0
85541,22951,73134.0
85542,3049,39583.0
85543,4425,82802.0
85544,2529,72098.0
85545,637,36406.0
85546,20893,68968.0
